userName,score,at,content;;;;;;;
Pengguna Google,5,2021-07-01 15:01:00,aku suka Tokopedia karena aplikasi nya nyaman digunakan tampilannya juga gak ribet dan mudah menjelajahi setiap kategorinya. yang aku suka dari Tokopedia karena ada fitur tokopoint nya yang bisa didapat dari panen telur dan saya suka memakainya untuk belanja di Event WIB. kedepannya jangan pelit pelit untuk membagi tokopoint nya. terimakasih Tokopedia.;;;;;;;
Pengguna Google,5,2021-07-01 14:59:53,ok;;;;;;;
Pengguna Google,5,2021-07-01 14:59:02,Sangat bermanfaat;;;;;;;
Pengguna Google,5,2021-07-01 14:58:35,Belanja mudah dan nyaman ya di sini;;;;;;;
Pengguna Google,5,2021-07-01 14:57:45,mantap sekali .. selalu dpt promo;;;;;;;
Pengguna Google,5,2021-07-01 14:55:27,menyenangkan belanja di tokopedia..👌😁;;;;;;;
Pengguna Google,4,2021-07-01 14:55:25,Ekonomi akan segera pesat berkembang bila konsumen turut mendukung;;;;;;;
Pengguna Google,5,2021-07-01 14:55:13,Aplikasi yg sangat mantap;;;;;;;
"Pengguna Google,5,2021-07-01 14:54:33,""toko lebih terpercaya...respon cepat,barang sesuai""";;;;;;;
"Pengguna Google,3,2021-07-01 14:53:19,""kasih 3 bintang dulu pertama belanja di kasih gratis semoga sesuai keinginan, next bisa tambah bintang lagi""";;;;;;;
Pengguna Google,5,2021-07-01 14:52:13,Ok;;;;;;;
Pengguna Google,3,2021-07-01 14:52:09,okek;;;;;;;
Pengguna Google,5,2021-07-01 14:50:19,Hebat dan melindungi dan melayani konsumen dgn baik... selalu up date dan memeriksa toko tokonya;;;;;;;
"Pengguna Google,5,2021-07-01 14:49:30,""aplikasi ini sangat bagus, akun baru dapet belanja gratis hehe, dan lebih lengkap juga semua barang yang dicari ada dan dipakai nya juga gampang fungsional nya ok banget dah tokped ini""";;;;;;;
Pengguna Google,2,2021-07-01 14:49:04,Terlalu besar GB nya;;;;;;;
Pengguna Google,5,2021-07-01 14:48:46,Ok buanget Los doll pokoeeee;;;;;;;
Pengguna Google,3,2021-07-01 14:44:12,Lancar dan praktis;;;;;;;
Pengguna Google,5,2021-07-01 14:44:06,Aplikasinya mudah n g ribet;;;;;;;
"Pengguna Google,1,2021-07-01 14:43:59,""memenuhi hampir semua kebutuhan dgn ringkas simple dan safety. Pengalaman terbaru, ketika mau komplain pengembalian dana tiba2 Tokopedia jadi lelet.. loadingnya lama banget.. hadeehh... Bakal hilang dah duit, barang di order 3 di kirim 1..""";;;;;;;
Pengguna Google,3,2021-07-01 14:41:46,Ok...;;;;;;;
"Pengguna Google,1,2021-07-01 14:40:02,""Asu, saya udah beli bener² tapi di Tokopedia nya di batalin sendiri, bngsat gimana si""";;;;;;;
"Pengguna Google,1,2021-07-01 14:40:00,""Juh kotl ws tuku de batalna otomatis , eman"""" jere ta event""";;;;;;;
Pengguna Google,4,2021-07-01 14:39:20,Puas aja;;;;;;;
Pengguna Google,5,2021-07-01 14:39:06,👌;;;;;;;
Pengguna Google,5,2021-07-01 14:38:52,HATI HATI INI PENIPUAN;;;;;;;
Pengguna Google,5,2021-07-01 14:37:25,bagus bgt;;;;;;;
Pengguna Google,5,2021-07-01 14:36:47,aplikasi sangat membantu dalam belanja online terimakasih;;;;;;;
Pengguna Google,4,2021-07-01 14:29:19,Aplikasi Ini Bagus untuk semuanya.Belanja online di Indonesia;;;;;;;
Pengguna Google,1,2021-07-01 14:28:40,kacaw;;;;;;;
Pengguna Google,5,2021-07-01 14:28:24,oke;;;;;;;
Pengguna Google,5,2021-07-01 14:25:58,Sangat membantu;;;;;;;
Pengguna Google,1,2021-07-01 14:24:14,Jangan ada yg percaya kalo ad notifikasi dri crom..yg menunjukkn kita dapat hadiah.nanti ujung2nya suruh dwonload apl ni...asli w sangat kecewa dengan apl ini..isinya modusssssss;;;;;;;
"Pengguna Google,5,2021-07-01 14:22:01,""Aplikasi sangat membantu, recomendedlah buat kalian all❤️❤️""";;;;;;;
Pengguna Google,4,2021-07-01 14:20:05,good;;;;;;;
Pengguna Google,5,2021-07-01 14:17:27,bagus banget;;;;;;;
Pengguna Google,5,2021-07-01 14:14:56,Bagus;;;;;;;
Pengguna Google,5,2021-07-01 14:13:57,pengalaman sopir Mobil pikap;;;;;;;
Pengguna Google,5,2021-07-01 14:13:18,Okkk;;;;;;;
Pengguna Google,5,2021-07-01 14:12:55,Sanggat bagus;;;;;;;
Pengguna Google,5,2021-07-01 14:11:37,My favorite online shop;;;;;;;
Pengguna Google,5,2021-07-01 14:10:45,Belanja pertama dapet potongan harga 30rb 🤗;;;;;;;
Pengguna Google,2,2021-07-01 14:10:31,Kalah sama aplikasi sebelah yg sebelah bisa COD sedang kan kamu harus lewat indomaret dll ongkir gede;;;;;;;
Pengguna Google,5,2021-07-01 14:10:29,puas;;;;;;;
Pengguna Google,5,2021-07-01 14:09:18,Mantabe;;;;;;;
Pengguna Google,5,2021-07-01 14:03:33,Aku belum tau cara smbil hadiah nyaaaa😁😁😁😁;;;;;;;
Pengguna Google,2,2021-07-01 14:01:11,Belum pernah melakukan penjualan selama ini;;;;;;;
Pengguna Google,5,2021-07-01 14:00:59,mantap cashbacknya;;;;;;;
Pengguna Google,5,2021-07-01 13:58:48,Ka boleh tanya barga AdiniumArabikum bunga tumpuk / batangnya berapa ya?;;;;;;;
Pengguna Google,5,2021-07-01 13:58:01,Trimakasih tokopedia apk ini sangat membatu perekonomian masyarakat;;;;;;;
Pengguna Google,5,2021-07-01 13:56:35,Aplikasinya keren. Sangan membantu dalam belanja online dan jualan online. Makasih tokped...;;;;;;;
Pengguna Google,5,2021-07-01 13:54:51,Bagus;;;;;;;
Pengguna Google,5,2021-07-01 13:54:16,melakukan kerjahsamah untuk menerima Hadiah darih tokopedia;;;;;;;
Pengguna Google,1,2021-07-01 13:52:56,Aplikasi Buruk sistemnya !!!!;;;;;;;
Pengguna Google,4,2021-07-01 13:52:04,baik;;;;;;;
Pengguna Google,5,2021-07-01 13:50:30,Good sopping;;;;;;;
Pengguna Google,4,2021-07-01 13:49:53,Nice;;;;;;;
Pengguna Google,2,2021-07-01 13:49:45,Promo kurang menarik;;;;;;;
Pengguna Google,5,2021-07-01 13:48:19,Lebih praktis dr pd si S 😅;;;;;;;
"Pengguna Google,1,2021-07-01 13:46:49,""Saya setuju apa yg dikatakan dan disarankan oleh monyet perak...saya juga mengalami hal seperti itu, dalam 1 rumah kan bisa saja lebih dari satu akun karena ada saudara....coba bayangkan kalau yg di order adalah barang2 darurat dan penting lalu seenaknya saja dibatalkan...hapuslah sistem seperti itu.""";;;;;;;
Pengguna Google,1,2021-07-01 13:46:17,Pembayaran via indomart belum ada vertifikasi. Dan belum balik dana. Dari si oren mau ke si ijo gajadilah 🙏🏼😌;;;;;;;
Pengguna Google,1,2021-07-01 13:45:58,Katanya lengkap kok GK ada item ml;;;;;;;
Pengguna Google,5,2021-07-01 13:45:39,Oke;;;;;;;
"Pengguna Google,5,2021-07-01 13:43:56,""Sukses selalu Tokopedia,saya mau kasih masukan sebagai seller agar pengembangan aplikasi ini buat fitur story toko atau fitur yg bisa menjangkau pengunjung lebih banyak lagi seperti live,karna dengan adanya fitur story toko atau live para seller bisa memberikan informasi kepada customer entah update stok atau promosi,,sekali lagi terimakasih sukses selalu Tokopedia dan Tim yang terlibat""";;;;;;;
Pengguna Google,5,2021-07-01 13:43:42,Bagus kalau benar dan nyata;;;;;;;
Pengguna Google,5,2021-07-01 13:41:46,bagus sekali;;;;;;;
Pengguna Google,5,2021-07-01 13:39:19,mantapp;;;;;;;
Pengguna Google,5,2021-07-01 13:38:22,TOPED is OK;;;;;;;
Pengguna Google,5,2021-07-01 13:36:33,Jelek!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!bagus aplikasinya buat belanja enak dari aplikasi ini;;;;;;;
Pengguna Google,1,2021-07-01 13:36:23,Bohong;;;;;;;
Pengguna Google,5,2021-07-01 13:35:53,Belanja;;;;;;;
"Pengguna Google,5,2021-07-01 13:35:37,""Saya mah instal tokopedia karna suka ngundang nct dream,,next exo donk min😁""";;;;;;;
"Pengguna Google,5,2021-07-01 13:31:47,""Mantep ni Tokopedia, ya diskon barang, ya gratis ongkir, sip deh, terima kasih...""";;;;;;;
"Pengguna Google,1,2021-07-01 13:30:29,""Ini kenapa ya, kan saya udh bayar tapi di tokopedia nya masih menunggu transaksi?! Setiap belanja di sini selalu bermasalah mulu, saya kecewa loh.""";;;;;;;
Pengguna Google,5,2021-07-01 13:29:04,Baik sangat baik;;;;;;;
Pengguna Google,5,2021-07-01 13:28:49,mantap;;;;;;;
Pengguna Google,3,2021-07-01 13:27:11,baik;;;;;;;
"Pengguna Google,5,2021-07-01 13:26:30,""Kenapa sekarang foto2 nya gak bisa di dowlon ya,kenapa akun saya hilang""";;;;;;;
"Pengguna Google,1,2021-07-01 13:26:22,""Tokopedia selalu mantap, alamat saya, PT Gunta Samba Ampanas 2, G2 blk nmr M09, Desa Kadungan Jaya, kec Kaubun, kab Kutai Timur, prop Kalimantan Timur""";;;;;;;
Pengguna Google,5,2021-07-01 13:17:30,Selalu update barang terbaru pokonya ok tapi pengirimanya dipercepat bilingin selernya;;;;;;;
Pengguna Google,5,2021-07-01 13:10:46,Good;;;;;;;
Pengguna Google,5,2021-07-01 13:09:44,bagus;;;;;;;
"Pengguna Google,4,2021-07-01 13:08:21,""Bagus,,la""";;;;;;;
Pengguna Google,5,2021-07-01 13:07:47,Bagus apk ini saya beri nilai bintang 🌟 5;;;;;;;
Pengguna Google,5,2021-07-01 13:07:25,Sangat suka;;;;;;;
Pengguna Google,5,2021-07-01 13:05:22,terimkasih tokped promonya;;;;;;;
Pengguna Google,5,2021-07-01 13:04:15,saya sangat suka sekali.🤗;;;;;;;
Pengguna Google,5,2021-07-01 13:03:43,Manteppp toko online langganan saya !;;;;;;;
Pengguna Google,5,2021-07-01 13:02:52,mantap;;;;;;;
"Pengguna Google,2,2021-07-01 13:01:05,""Min mau tanya kok kenapa saldo refund saya tidak bisa digunakan, tidak ada menu di menu pembayarannya, min""";;;;;;;
Pengguna Google,5,2021-07-01 13:00:14,gratis;;;;;;;
Pengguna Google,3,2021-07-01 12:59:55,Tiga dulu bintang nya kalau benar saya dapat hadiah nanti tambah lagi;;;;;;;
Pengguna Google,2,2021-07-01 12:59:39,saya kurang ngerti soal pengunaan kupon;;;;;;;
"Pengguna Google,5,2021-07-01 12:59:19,""Ngapa si lo nongol2 aja di google, benci gw anying, nampak x kau ngemis2, apk jelek""";;;;;;;
Pengguna Google,5,2021-07-01 12:57:39,Mantap;;;;;;;
Pengguna Google,5,2021-07-01 12:56:56,Top;;;;;;;
"Pengguna Google,1,2021-07-01 12:56:37,""SAMPAH Ini aplikasi belanja online TERBURUK, pelayanan yg buruk , promo nya juga gak jelas, saya pengguna baru Tokopedia setelah melakukan transfer terus langsung di batalin dari pihak tokopedia dengan alasan yg sama sekali gak masuk akal. Sumpah langsung gua hapus ni aplikasi. Udah di kali loh kayak gini.""";;;;;;;
Pengguna Google,4,2021-07-01 12:52:20,nntinklo brangnya udah smpe q ksih 5;;;;;;;
Pengguna Google,5,2021-07-01 12:52:17,bagus sekali aplikasinya;;;;;;;
Pengguna Google,5,2021-07-01 12:50:20,TokopediaS..........;;;;;;;
Pengguna Google,5,2021-07-01 12:45:19,mantap jiwaa;;;;;;;
Pengguna Google,5,2021-07-01 12:45:10,ok;;;;;;;
Pengguna Google,1,2021-07-01 12:42:48,transaksi tanpa sepengetahuan saya ovo tau2 di potonggg;;;;;;;
Pengguna Google,5,2021-07-01 12:41:57,Aku suka aplikasi tokopedia belanja lebih nyaman .;;;;;;;
Pengguna Google,5,2021-07-01 12:40:07,Tank.s;;;;;;;
Pengguna Google,5,2021-07-01 12:39:56,Mksiii;;;;;;;
Pengguna Google,5,2021-07-01 12:37:25,mantab diskon barang dan diskon Ongkos kirim;;;;;;;
Pengguna Google,5,2021-07-01 12:34:08,Tokopedia baguss bangett;;;;;;;
Pengguna Google,4,2021-07-01 12:32:28,Kritik kenapa di toko pedia tidak tersedia lagi ovo point' ada apa dan. Kenapa;;;;;;;
Pengguna Google,5,2021-07-01 12:27:11,Sangat terpercaya toko pedia;;;;;;;
Pengguna Google,5,2021-07-01 12:27:07,bagus;;;;;;;
Pengguna Google,1,2021-07-01 12:26:58,Karena saya jahat jadi saya kasih bintang satuu.;;;;;;;
"Pengguna Google,1,2021-07-01 12:25:15,""Janc*k iklan nya dimana"""" mau dawlod game di crom pasti ada iklan ni apk""";;;;;;;
Pengguna Google,5,2021-07-01 12:23:30,ok;;;;;;;
Pengguna Google,1,2021-07-01 12:22:47,Tokopedia kenapa sekarang cashback nya gk pernah masuk lagi ya 😭;;;;;;;
"Pengguna Google,1,2021-07-01 12:21:15,""0 rupiah nya nampak menipu, bisa melakukan pesanan tapi di tempat penjual mengalami penundaan yang sangat lama hingga durasi menungu habis dan hangus, setelah itu promo 0 rupiahnya hilang.""";;;;;;;
Pengguna Google,5,2021-07-01 12:21:14,asiik;;;;;;;
Pengguna Google,5,2021-07-01 12:17:54,Mantep 25- akhir bulan;;;;;;;
Pengguna Google,5,2021-07-01 12:15:41,Aplikasinya sangat bagus;;;;;;;
Pengguna Google,5,2021-07-01 12:14:54,Sangat menyenang dan murah meriah;;;;;;;
"Pengguna Google,1,2021-07-01 12:14:31,""Aplikasi taaiii, beli pulsa pake vocher diskon malah ga masuk, malah jadi cash saldo tokopedia""";;;;;;;
Pengguna Google,5,2021-07-01 12:13:05,mantaap banget untuk pengguna baru.;;;;;;;
Pengguna Google,5,2021-07-01 12:11:40,suka belanja disini;;;;;;;
"Pengguna Google,5,2021-07-01 12:08:06,""bayar pkb gampang, nuhun""";;;;;;;
Pengguna Google,1,2021-07-01 12:07:21,Aplikasi suka close sendiri. Lemot dan hang. Padahal internet lancar. Aplikasi tetangga lebih lancar tuh.;;;;;;;
Pengguna Google,5,2021-07-01 12:07:06,ok;;;;;;;
Pengguna Google,5,2021-07-01 12:05:44,Aku suka belanja 👍;;;;;;;
Pengguna Google,5,2021-07-01 12:05:05,ruasanya nuampol bgtttt...yg lain wajib nyobain pokonya di jamin bakal ketagihan dah asli...sukses trs sambel pecel wong sugih;;;;;;;
Pengguna Google,5,2021-07-01 12:04:45,Mantap;;;;;;;
Pengguna Google,5,2021-07-01 12:03:29,good;;;;;;;
Pengguna Google,1,2021-07-01 12:02:43,Mending gw belanja di toko.. Lebih murah.. Kalo belanja online mah mending di Lazada.. Ongkir nya Ga nyekek.. Cuma 6.100 paling mahal cuma 11.000 Ga kaya Tokopedia.. 100.000 keatas.. Anzengg.. Harga barang ama ongkir mahalan ongkir.. Kalo komentar bisa kirim foto.. Gw kirim dah screen shot dah;;;;;;;
Pengguna Google,5,2021-07-01 12:02:15,Pesanan datang dengan baik dan barang sesuai;;;;;;;
Pengguna Google,5,2021-07-01 11:59:01,Ok;;;;;;;
Pengguna Google,5,2021-07-01 11:58:26,mudah dan cepat dan hemat;;;;;;;
"Pengguna Google,4,2021-07-01 11:58:06,""Tokopedia murah, mudah, cepat pengirimamnya""";;;;;;;
Pengguna Google,5,2021-07-01 11:56:02,Sangat puas dengan blanja di toko pedia;;;;;;;
Pengguna Google,5,2021-07-01 11:56:00,Good methode for buying pulsa;;;;;;;
Pengguna Google,5,2021-07-01 11:55:29,woke;;;;;;;
Pengguna Google,5,2021-07-01 11:55:17,mantaap;;;;;;;
Pengguna Google,1,2021-07-01 11:53:57,Saya kasih bintang satu karna ga ada pay later ny;;;;;;;
Pengguna Google,5,2021-07-01 11:53:12,Maaf aq blm pernah belanja ditk pedia.krn aq baru bergabung hari ini.sdh lama sih denger temen2 aq. smoga aq bisa segera melakukan transaksi belanja ditk pedia ini. dan sukses sll buat tokopedia🙏🙏;;;;;;;
Pengguna Google,5,2021-07-01 11:51:40,App serba guna;;;;;;;
"Pengguna Google,5,2021-07-01 11:51:37,""Pemberitahuan hadiah, tapi sulit kliemnya""";;;;;;;
Pengguna Google,5,2021-07-01 11:49:20,Good;;;;;;;
Pengguna Google,3,2021-07-01 11:48:06,Dicoba dulu aplikasi nya .;;;;;;;
Pengguna Google,5,2021-07-01 11:47:45,Bagusss banget;;;;;;;
Pengguna Google,1,2021-07-01 11:46:00,Udah di upgrade tetap gabisa di bukaa :(( mohon utk diperbaiki yaa servernya kami sbg seller merasa rugi 😌;;;;;;;
Pengguna Google,5,2021-07-01 11:42:30,Oke;;;;;;;
Pengguna Google,5,2021-07-01 11:42:23,Selalu mantap;;;;;;;
Pengguna Google,5,2021-07-01 11:42:07,Keren;;;;;;;
Pengguna Google,5,2021-07-01 11:40:05,good;;;;;;;
"Pengguna Google,5,2021-07-01 11:39:46,""baru pertama kali menggunakan, masih bingung tapi dapet bonus gratis yey..""";;;;;;;
Pengguna Google,5,2021-07-01 11:38:14,Dapat promo untuk pembelian pertama. mantaps..;;;;;;;
Pengguna Google,5,2021-07-01 11:34:54,Mantap;;;;;;;
Pengguna Google,5,2021-07-01 11:34:34,Keren;;;;;;;
Pengguna Google,5,2021-07-01 11:33:28,Aplikasi yg sangat bagus memudahkan saya untuk mencari keperluan yg saya butuhkan jadi saya sangat merekomendasikan kepada teman semua;;;;;;;
Pengguna Google,5,2021-07-01 11:32:35,mantap;;;;;;;
Pengguna Google,5,2021-07-01 11:30:23,Apa di Tokopedia ngk bisa cod ya;;;;;;;
Pengguna Google,5,2021-07-01 11:28:36,Bagus banget;;;;;;;
Pengguna Google,5,2021-07-01 11:27:56,makasih Tokopedia baik sekali;;;;;;;
Pengguna Google,5,2021-07-01 11:25:03,Sangat mengagumkan;;;;;;;
"Pengguna Google,5,2021-07-01 11:24:52,""Selalu untung saya pake tokped, cashback nya rill gede bisa dipake full buat beli apa aja, gak kaya tokosebelah yg cashbackny neko neko gak rill wkwkw""";;;;;;;
Pengguna Google,5,2021-07-01 11:24:44,Tokopedia keren banget;;;;;;;
Pengguna Google,5,2021-07-01 11:23:36,Selalu onlaen;;;;;;;
Pengguna Google,5,2021-07-01 11:20:35,Mantap;;;;;;;
Pengguna Google,1,2021-07-01 11:20:15,Saya benar benar kecewa kacewa Karena pesanan saya di gagal kan Dan saldo di Toko pedia itupun ga bisa di tarik pas di tarik di suruh buat sandi pas udh di buat sandi Ga bisa katanya udh Buat sandi Ini gimana dong jadinya saldo 81 ribu Walaupun bagi Kalian g Besar tpi 81 ribu saya menyabung dikit demi sedikit Berilah tindakan keadilan Tolong respon Saya Rugi sangat sangat kecewa :(saya akan kasih tau ke teman saya untuk tidk mengdownlod ini biar tidak kecewa seperti saya dan tidak rugi;;;;;;;
Pengguna Google,5,2021-07-01 11:14:05,Bagus;;;;;;;
Pengguna Google,5,2021-07-01 11:13:27,sangat membantu;;;;;;;
Pengguna Google,5,2021-07-01 11:12:28,Good;;;;;;;
Pengguna Google,4,2021-07-01 11:11:04,Aku sering tertipu;;;;;;;
Pengguna Google,5,2021-07-01 11:07:21,Alhamdulillah senang belanja pakai Tokopedia. terus kembangkan dan banyak promo ya min😁;;;;;;;
Pengguna Google,5,2021-07-01 11:06:06,Minta di abdit terus menerus;;;;;;;
Pengguna Google,5,2021-07-01 11:05:20,Bagus bangett;;;;;;;
Pengguna Google,5,2021-07-01 11:03:32,Klaim hadiah;;;;;;;
Pengguna Google,1,2021-07-01 11:00:08,Ya sya lgi mau coba moga sesuai;;;;;;;
Pengguna Google,5,2021-07-01 10:59:23,Panduannya gampang dimengerti;;;;;;;
Pengguna Google,5,2021-07-01 10:57:21,Sangat baik;;;;;;;
Pengguna Google,5,2021-07-01 10:55:51,moga saya dapat voucer belanja di tokopedia moga benar saya sudah kasih bintang full ini;;;;;;;
Pengguna Google,5,2021-07-01 10:55:46,Hebat dan terpercaya;;;;;;;
Pengguna Google,5,2021-07-01 10:55:40,makasih Tokopedia udah ngasih barang gratis;;;;;;;
Pengguna Google,4,2021-07-01 10:55:03,Ok;;;;;;;
Pengguna Google,5,2021-07-01 10:52:57,mantap terima kasih toko pedia;;;;;;;
Pengguna Google,5,2021-07-01 10:52:12,bagus;;;;;;;
Pengguna Google,5,2021-07-01 10:51:03,mantap dapet traktiran dari tokopedia;;;;;;;
Pengguna Google,5,2021-07-01 10:50:39,Saran saya jika ingin menarik dana di tokohpedia download tokohpedia seller...🙏🙏🙏biar bisa cair uangnya 😁;;;;;;;
Pengguna Google,1,2021-07-01 10:50:36,Awal bintang 5 sekarang bintang 1 karna sering eror meski dah update baru atau instal ulang di pake di beda hp pun ttp eror. Bayakin perbaikna bug tolong perbaiki lagi jangan terlalu fokus endorse plastik tapi konsumen ga bisa bertransaksi dengan nyaman... Terimakasih;;;;;;;
Pengguna Google,5,2021-07-01 10:50:32,Aplikasi ini bagus...;;;;;;;
Pengguna Google,5,2021-07-01 10:46:16,Sangat baik;;;;;;;
Pengguna Google,3,2021-07-01 10:43:54,Sya ksih 3 dlu klo sya bener dpt vocer 1 jt beneran bru ksih 5;;;;;;;
"Pengguna Google,5,2021-07-01 10:41:06,""pembayaran mudah, yg paling bagus tampilan dan fitur2nya lengkap 👍👍👍""";;;;;;;
Pengguna Google,5,2021-07-01 10:40:44,solusi sudah teratasi dengan cepat👍👍👍;;;;;;;
Pengguna Google,5,2021-07-01 10:38:54,Lebih gampang untuk cari prodak;;;;;;;
Pengguna Google,5,2021-07-01 10:38:27,👍👍👍👍👍;;;;;;;
Pengguna Google,5,2021-07-01 10:37:00,Bagus;;;;;;;
Pengguna Google,5,2021-07-01 10:34:18,mantap;;;;;;;
Pengguna Google,5,2021-07-01 10:32:47,Sangat bermanfaat;;;;;;;
Pengguna Google,4,2021-07-01 10:32:25,ok;;;;;;;
Pengguna Google,4,2021-07-01 10:32:04,Bagus;;;;;;;
"Pengguna Google,2,2021-07-01 10:29:46,""Mantul proses cepat, tepat sesuai harapan""";;;;;;;
"Pengguna Google,1,2021-07-01 10:29:20,""Promo tidak jelas, padahal tertera ada potongan harga 30k, tapi setelah melakukan pembayaran tiba2 di batalkan. Ngga ngerti sama pelayanan tokped sangat2 mengecewakan, jika voucher tidak bisa di gunakan maka harusnya tidak bisa melakukan transaksi, buka malah di batalkan secara sepihak, saya sebagai pengguna baru tokped merasa di kecewakan.""";;;;;;;
Pengguna Google,5,2021-07-01 10:27:16,mantap***;;;;;;;
"Pengguna Google,5,2021-07-01 10:25:06,""Pelayanan Tokopedia yg Bermitra dengan Gojek Indonesia.Saya Coba Produk gratis dari official store, ternyata BENAR sampai!.Smoga tidak terjadi kegagalan pembelian seperti di sebelah yang menyebabkan uang """"nyangkut"""" 7-14 hari di rekening penyedia apk.Semoga Kelak bisa transaksi pakai GOPAY😁😁😁""";;;;;;;
Pengguna Google,5,2021-07-01 10:23:53,kantappppppppppppppppp mantappppppppp;;;;;;;
Pengguna Google,4,2021-07-01 10:21:25,Mantap;;;;;;;
Pengguna Google,5,2021-07-01 10:21:15,Mantap;;;;;;;
Pengguna Google,5,2021-07-01 10:15:21,ok;;;;;;;
Pengguna Google,5,2021-07-01 10:12:59,Bagus banget;;;;;;;
Pengguna Google,5,2021-07-01 10:11:35,Ok;;;;;;;
Pengguna Google,5,2021-07-01 10:10:07,besst;;;;;;;
Pengguna Google,5,2021-07-01 10:06:26,Bagus;;;;;;;
Pengguna Google,3,2021-07-01 10:03:53,Dicoba dulu ya Bos..Q;;;;;;;
"Pengguna Google,1,2021-07-01 10:00:17,""Kenapa barangnya di kirim kembali ke penjual, katanya bad addres, padahal alamatnya emang gitu,udah lama nunggu tapi barangnya malah returning to seler:(""";;;;;;;
Pengguna Google,5,2021-07-01 09:59:04,sukses selalu;;;;;;;
Pengguna Google,4,2021-07-01 09:55:41,Bagus ß;;;;;;;
Pengguna Google,5,2021-07-01 09:55:30,gampang;;;;;;;
Pengguna Google,5,2021-07-01 09:52:52,sangat baik;;;;;;;
Pengguna Google,5,2021-07-01 09:49:18,Bagus;;;;;;;
Pengguna Google,5,2021-07-01 09:45:15,Ok;;;;;;;
Pengguna Google,5,2021-07-01 09:41:49,Petani;;;;;;;
Pengguna Google,5,2021-07-01 09:41:16,Tolong kembalikan tampilan seperti semula lagi....;;;;;;;
Pengguna Google,5,2021-07-01 09:39:33,cintai produk lokal;;;;;;;
Pengguna Google,5,2021-07-01 09:36:56,mntap;;;;;;;
Pengguna Google,2,2021-07-01 09:36:40,Sya kasi bntang 2 dlu nnti klau bgus bru sya tambaian de bntang nya;;;;;;;
Pengguna Google,5,2021-07-01 09:33:08,Sy tdk berlangganan pls autodebet knapa slalu ada tagihan gagal Transaksi autodebet pulsa;;;;;;;
"Pengguna Google,5,2021-07-01 09:32:20,""kerennnnn tokopedia maju tarussss, pelayanan dan penjualannya top markotoooppppp""";;;;;;;
Pengguna Google,3,2021-07-01 09:31:40,Kontul;;;;;;;
Pengguna Google,5,2021-07-01 09:31:01,Hebatt..n sgt membantu memcari barang yang sangat dibutuhkan.. mudah praktis dan muraahh..kualitas jg terjamin aman dan luar biasa..;;;;;;;
"Pengguna Google,1,2021-07-01 09:26:04,""Aplikasi kont*l. Ribet cumn mau top up saldo. Ma narik juga gitu. Trus promnya ga jelas. Lebih bags shoppe, anj""";;;;;;;
Pengguna Google,5,2021-07-01 09:24:46,Ok;;;;;;;
Pengguna Google,5,2021-07-01 09:24:30,Belanja cukup memuaskan;;;;;;;
Pengguna Google,4,2021-07-01 09:23:31,Tokopedia bagus pekayanannya;;;;;;;
Pengguna Google,5,2021-07-01 09:23:05,Memudah kan belanja yg di butuh kan dan banyak pilihan murah meriah;;;;;;;
Pengguna Google,1,2021-07-01 09:21:11,Aplikasi gak guna;;;;;;;
Pengguna Google,5,2021-07-01 09:20:03,Mantap;;;;;;;
Pengguna Google,5,2021-07-01 09:17:25,good;;;;;;;
Pengguna Google,2,2021-07-01 09:14:09,Sejak merger sama Gojek Indonesia knp jadi menindas para driver GI nya........;;;;;;;
Pengguna Google,5,2021-07-01 09:13:42,love it;;;;;;;
"Pengguna Google,1,2021-07-01 09:12:56,""Saya kecewa dengan Tokopedia, saya gak tau kenapa transaksi nya dibatalkan, emang sih uang nya kmbali tp kan biaya admin dan biaya lain gak kembali, yg dikembalikan cuma biaya transaksi, dan barang yg dipesan gak bisa dipesan dengan harga yg sama lagi... Dan dibatalkan pun dengan alasan gak jelas .. gak bisa hubungi CS, kecewa... PLEASE JANGAN DOWNLOAD APLIKASI INI""";;;;;;;
Pengguna Google,5,2021-07-01 09:07:55,Lemot;;;;;;;
Pengguna Google,5,2021-07-01 09:04:57,Bestt;;;;;;;
Pengguna Google,5,2021-07-01 09:02:44,awal nya bingung pas pembayaran tp ternyata gampang stllh di coba .good;;;;;;;
Pengguna Google,5,2021-07-01 08:59:07,thank you;;;;;;;
Pengguna Google,5,2021-07-01 08:51:42,Tokopedia smakin jaya;;;;;;;
Pengguna Google,5,2021-07-01 08:50:51,good;;;;;;;
Pengguna Google,4,2021-07-01 08:48:02,mana hadiah nya td i;;;;;;;
Pengguna Google,5,2021-07-01 08:46:07,Luar biasa;;;;;;;
